filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
ta/positiv,0.373808414,0.027269486,1169.22355,1285.49365,2144.996134,0.062296549,-321.4906616,151.681076,-29.7767086,22.49030495,-17.66659164,5.857802868,-21.69381523,-9.85488987,-13.88825703,-4.465923309,0.984506965,-10.20461655,2.412996054,-4.912604332,4.636823177,-6.687700748,-3.855991602,-4.513307571,-2.78762269,-4.359169483,-5.992148876,0.517566621,-8.802897453,-0.937504649,-4.468552589,-1.684403419,-2.803635836,-1.014725447,0.95715344,-2.298845053,1.359079957,-2.78644371,3.097799778,0.669023037,3.04389739,1.313657165,0.338766932,2.279076099,-0.72756505,2.524897814,covid
ta/positiv,0.385341436,0.071431912,2170.370051,1985.689432,4317.253418,0.179485212,-302.9312134,95.19665527,-25.84604836,-9.931596756,-42.62546158,0.794130266,-11.7859354,1.708295465,-12.65778255,8.158266068,4.616302967,-15.27559662,-5.944847107,-13.51579762,-3.663068533,-4.5892272,-8.830729485,0.776636779,-6.359695435,-7.977289677,-4.472456455,-5.078335285,-12.2504425,2.4680233,-0.997911811,2.310002565,3.897400379,-0.757766724,0.510672629,-2.809682369,-0.78451097,-0.167825595,0.424170226,-3.463585615,2.41277194,1.078849316,1.302430034,0.178598478,0.911765754,-2.080145597,covid
ta/positiv,0.428997517,0.07387726,3144.623361,2507.594848,6331.838379,0.268823242,-238.244873,66.8046875,-8.881447792,20.44647217,-22.66681099,12.3498764,-15.2335434,13.83022022,-29.94961929,-1.092849731,-7.219878197,-7.413705826,-1.90284121,-7.604877472,-0.129756466,-4.217740536,-1.558165193,1.494336605,-8.652945518,5.860451698,-8.425064087,9.720514297,-11.81399155,5.568441391,-4.840961933,-1.796623588,-2.488382816,-1.937051415,-3.616713524,-5.739920616,0.634694755,-3.39862442,-0.095481001,-3.405953169,-1.195401073,-1.817514539,1.262623549,-2.648686647,-0.911761165,-1.495429754,covid
ta/positiv,0.4385297,0.10031496,1915.035593,1673.725717,3661.033017,0.150408243,-257.1497192,109.3053284,-19.94885063,39.26599884,-14.94092083,5.840567589,7.442583084,-9.426101685,-8.726015091,-6.923202515,-8.417192459,-3.270433664,0.650259912,-5.980427265,-4.59049511,-4.682089806,-0.540010512,-0.903404295,-0.238502428,-0.54673636,-6.861837864,-2.215429783,-1.902991056,-2.652184963,-4.100449085,-1.215181231,-2.980986595,-1.014554501,2.748402596,-1.433940172,-0.860456169,-2.135041714,-1.103408933,-0.07772442,0.765715539,-0.752004385,-0.946476102,-1.264817476,-1.834054708,-0.7144382,covid
ta/positiv,0.429243386,0.089352705,2683.46484,2176.457763,5201.016235,0.185418023,-265.4755249,62.89791489,-19.55253601,10.6641531,-16.08433723,7.384214401,-17.21761703,-5.664004803,-21.96837616,12.59071445,-11.72103691,-8.296691895,1.542461872,3.609890938,-7.230379581,-1.557423115,0.343800783,-0.852311969,-1.15396893,2.666392326,-5.615404606,1.24456799,-1.493712544,-0.783465922,-1.57124126,-1.101117969,-3.488930702,-2.164136171,-0.526206672,0.109530553,2.195060253,1.093981028,2.624686956,-0.775878012,0.173947558,-1.895269275,-0.48930034,-1.436495662,-0.913369894,-1.802443981,covid
ta/positiv,0.509209871,0.040826455,2365.434961,2161.882511,5009.08591,0.145078855,-416.5047913,54.16315842,-2.3720119,23.86894989,7.481277466,27.5064888,2.690155268,0.479244262,-1.946358323,3.129281759,4.604453564,-1.880969167,-2.380637407,-1.231029749,2.786714554,2.946445942,1.858031511,0.272121221,-2.998734713,2.917665482,-3.769633055,0.093739912,-3.367166758,1.62577939,-2.041906595,-2.159071684,-1.513579726,-1.946543217,-2.703331947,-1.001440525,-1.176273823,-1.235474229,-0.642244697,1.089606643,0.565104902,0.493330985,0.15705505,0.515246093,0.546598732,0.681515276,covid
ta/positiv,0.497072101,0.027418371,2619.490979,2016.542818,4899.019043,0.230660807,-386.4876099,63.45733261,-13.78636074,29.65649796,-11.2661562,7.734356403,-11.93158722,-13.09380054,-3.408056974,-5.272556782,-6.41393137,-3.008327723,-3.646094561,-6.315755844,2.033231258,-1.368449688,-2.741596937,0.369919628,-4.777420044,3.143731594,-1.927863002,-2.580323458,-0.792885005,1.80520916,-2.888401747,-1.528344154,-3.195365906,-2.398031712,-1.945972919,-5.081267834,-2.990129709,-1.828859448,-2.081231356,-3.31842804,-2.749551773,-1.657557726,-1.875481009,-1.944722533,-2.732403278,-2.323996067,covid
ta/positiv,0.366571486,0.033171196,1074.073615,1205.695223,1989.593716,0.054693112,-343.2995605,133.8696289,-26.47550964,21.58937645,-18.71605873,10.54848957,-17.13753128,-10.79105759,-15.44363308,-6.473248482,-2.712027073,-7.20487833,-1.45739603,-11.4482193,2.35689497,-7.769275188,-3.186540604,-5.009606361,-2.656425953,-5.455750942,-7.250054836,-0.682801604,-7.316755772,-0.63749522,-4.991085529,-0.405229121,-0.213569418,-0.1898029,-0.395885497,-0.167109594,0.112172939,-3.23009634,2.120722294,-2.28231144,1.868133545,3.224828243,2.551026583,2.375892401,2.716053486,1.986653805,covid
ta/positiv,0.470781416,0.048182081,2161.934158,2332.204182,5022.768339,0.119243137,-323.6680298,102.9419708,21.17471886,14.67281628,-29.53291702,16.91507912,-20.64479065,-3.518596888,-18.78298378,-0.996878088,-11.02373219,-2.95407939,-4.237394333,-2.530616999,-1.661963224,-9.087414742,-3.602735281,-2.255464077,-9.113871574,-1.542572975,-7.898765087,-1.040222168,-8.148582458,3.494171381,-5.947408676,-1.533378839,-0.50327301,-2.717658043,-0.639800191,-1.569205642,1.258990169,-3.449444056,2.84798336,-4.365997791,2.683663607,-3.044146061,0.851841271,-1.490227342,-1.743649006,-1.328888774,covid
ta/positiv,0.395801395,0.039301559,2000.213301,1809.295714,3843.776449,0.140236183,-310.6194153,97.13446045,-21.77690315,15.08351898,-19.66300774,3.839387894,-1.739425778,-1.106046557,-7.909987926,-1.515905499,-7.934020996,-8.834251404,-8.158452034,-13.14404488,-4.998765945,-6.240484715,-3.94682765,-3.708863974,-4.662813187,-3.922848225,-7.007062912,-4.084359169,-10.86735916,0.791512787,-9.497707367,-2.37880969,-0.458256513,-4.199476719,4.403190136,0.582900345,3.367947578,2.489680529,4.123151302,1.246143341,3.67049551,1.566346526,0.747965157,1.414969683,1.013047934,0.33625266,covid
ta/positiv,0.484274685,0.068531588,2266.30575,2050.536582,4690.933681,0.149467242,-318.7941589,78.14080048,-16.28357887,3.315093756,-23.87713051,4.1082201,-16.05582809,-1.176755667,-15.14797115,-9.209939957,-0.162374929,-5.881589413,-1.876971602,-5.06263113,-2.611784458,-2.55441165,-5.098270416,-5.956671238,-5.984248161,-0.680888236,-6.41291666,2.425135612,-3.304132938,2.270635366,-2.716661453,-1.486640215,-1.434669375,-2.097362518,-0.095452487,-3.203176737,-0.530301213,0.986660242,0.734748006,0.477623224,-0.920162618,0.67709595,0.863538146,-0.951671183,-0.935463309,-0.971143961,covid
ta/positiv,0.385791779,0.025402633,2334.54243,2238.420139,4967.690023,0.156297472,-342.0057068,95.74994659,-4.621188641,32.21248627,-24.86783409,18.99969482,-38.54789734,-7.681499004,-18.33879089,-8.207485199,-14.21051407,-10.31314278,-0.427504361,-0.290178508,2.950314522,-0.625024259,-3.410844088,-2.614022493,-3.4052248,2.738235474,-6.961886883,3.324979067,-8.006661415,-0.478461593,-6.932205677,1.75394392,-2.142092466,-1.39580965,2.220624924,-1.806142211,3.796294689,-1.000084043,3.166606426,-1.395308733,3.265937567,-2.031836987,1.23219502,-1.62808311,-0.816289186,-1.374887586,covid
ta/positiv,0.504880726,0.064148553,1509.589179,1844.627571,3252.074432,0.072804769,-361.7266541,104.3062134,26.15177917,12.13968277,-17.58594322,11.64752483,-3.958611727,-2.35342741,-8.732711792,-0.110932745,4.46477747,1.134828568,-5.246282578,-0.002844095,0.00219055,-0.445201129,-1.184138179,-3.642843962,-5.841794968,-3.360677004,-2.656238317,-6.975967884,-4.61917448,-3.253644943,-4.059010983,-1.718293548,-3.271461248,-1.652507186,-3.407963991,-5.71468544,-2.96140027,-5.59796381,-3.227740526,-4.882361889,-2.376234293,-3.872440577,-2.131844521,-1.809436321,-0.967760563,-0.552457035,covid
ta/positiv,0.361957878,0.056665123,2614.949228,2366.763421,5458.104033,0.199442147,-290.0577087,82.94671631,2.610114098,14.4352932,-33.69377518,-1.411255121,-34.84443283,-5.378744602,-30.64888382,2.858119011,1.892012,-5.1919384,-1.057773471,-2.869706392,-3.666782379,-1.951000333,-5.495755672,-6.87065506,-3.478877544,1.23316431,-10.15794754,4.910801888,-11.88421822,0.210407227,-3.813562632,0.228851467,-2.717880249,-2.930982351,-1.563863993,-4.192858219,-0.814394474,-5.819270611,0.702551126,-1.81549871,5.673036575,2.29342103,6.108469486,0.659979105,-0.988644838,-1.033724308,covid
ta/positiv,0.349824578,0.043068305,1270.176036,1287.349117,2480.025727,0.075678987,-340.0504456,136.9651337,-21.29404259,13.47096348,-3.371441841,-11.01872063,-6.801706791,-8.566935539,-15.42936707,-0.328189522,1.033750176,-6.827434063,-7.684179783,-2.962413311,-4.308472633,-8.202109337,-5.80255127,-2.278494358,-4.404576302,-3.027799129,-3.064104795,-4.052566051,0.289191902,2.401495457,-0.015979767,-1.238451362,-1.046307802,-3.473801851,-5.459037304,-3.037844181,-1.461046219,-3.267486334,-1.858532548,-1.182428598,-1.82216084,-2.668783188,-0.57959497,0.584533632,1.622616172,1.658341289,covid
ta/positiv,0.344599485,0.031486779,1972.424956,1843.834107,4014.342773,0.107391183,-343.1365662,100.8846893,-29.50581551,11.98382664,-42.45936966,-7.457573414,-21.98879433,-15.29425812,-6.742082119,0.755486012,-9.790608406,-6.058115959,0.20533447,-7.888851166,1.544169188,-2.916200399,-2.004970074,0.144841656,-1.31225729,0.531088889,-3.292384624,1.209240437,-2.393461227,-0.819103897,-1.66095674,-1.484617352,-2.950876713,-1.060737133,-1.906624436,-4.951745033,-0.903532445,-3.150110245,-1.613465071,-4.027984619,-3.690052748,-2.327349424,-0.685903668,-1.267065644,0.532607377,0.990969777,covid
ta/positiv,0.402319074,0.046450038,4066.14452,2400.439498,6558.804321,0.371303982,-280.7171631,34.67942429,0.479332119,14.95124626,-28.07172585,33.17940903,-38.56022644,-9.124685287,-24.6599884,0.869312584,0.756331623,-11.87318707,3.650758266,-9.616003036,-2.093845367,1.956150293,-9.651371956,3.812256336,-8.045550346,1.249114513,-4.446256638,2.413043261,-8.777256966,7.674524307,-8.752178192,-0.450530827,-5.620705128,-4.774349689,-0.812954962,-4.634467602,-1.186432838,-2.674060583,1.170972705,-0.673114479,-1.062024474,-1.563351631,-2.477798939,-1.924401164,-0.372110426,-2.3708148,covid
ta/positiv,0.319877863,0.02793085,866.2928334,1028.679952,1502.341329,0.045793518,-363.7063293,164.3299255,-16.95088387,17.03344345,-22.60796356,0.053136867,-21.39014053,-11.46053219,-14.00389481,-6.134358883,-4.631473064,-7.901496887,4.96878767,-9.779527664,1.218656301,-1.788607359,-7.180881977,-10.14752483,-2.126342535,-5.691578388,-8.461990356,-0.621060908,-5.787487984,-2.45832181,-5.982673168,-1.930863023,-6.451004028,-3.217185974,-2.60825038,-3.000775099,2.875052452,-4.533944607,1.058166146,-0.393966317,-0.994619191,-0.865306318,2.572376966,4.399382591,1.552605391,4.493319988,covid
ta/positiv,0.596101522,0.092227712,1528.434396,1881.914836,3341.454185,0.06007348,-364.3795166,94.13214874,15.86334801,18.72898865,6.106920242,13.68671799,4.294474602,10.84896946,-4.725741386,4.018131733,-2.794807673,1.287765622,-4.249247074,-0.24583751,-2.806885958,0.32374084,-0.242372349,-4.903432846,0.300354838,-0.771246552,-4.327588558,-2.073113918,-4.306202412,-1.440985084,-2.397645473,-1.218656421,-1.5873487,-1.949242234,-1.113533974,-2.454488993,-0.36226508,-1.983040214,-0.55086869,-3.063377857,0.26328069,-2.966458559,-1.448822379,-1.51768291,-2.295970678,-1.549413681,covid
ta/positiv,0.4071832,0.079206184,2203.3916,2234.344712,4854.024436,0.128917347,-258.4709778,90.25408173,-8.214844704,6.47811079,-23.49022293,0.501250625,-27.09356499,-9.011122704,-31.13153076,21.02625847,-14.29375839,-14.6179018,-3.358967781,-4.65269804,-9.102884293,-6.772433758,-6.32808733,3.209586143,-9.375492096,1.946150184,-7.068751812,-5.879716396,4.127532482,5.001804352,-3.961241007,3.688022375,4.784896851,0.160000801,0.697265506,1.744691968,-0.569815278,0.65751642,-1.115113735,-5.454825401,-0.781782746,-1.617014766,-2.724412441,-1.928368449,1.006082416,0.225288257,covid
ta/positiv,0.557144821,0.084537208,1869.224483,1603.468197,3373.884074,0.12934932,-285.8109131,101.0806198,-24.7650795,35.7848587,-4.347959995,1.365524054,-8.381669044,0.258935481,-7.153840065,-1.871716499,-2.157625198,-8.492939949,2.182981014,1.340582728,2.273957491,-3.704813719,-0.379266858,-1.549017429,-9.059983253,-0.63030076,-7.675744057,-1.136343241,-3.451115847,-3.089207888,-3.435307741,-3.7682693,-4.490428925,-4.932272434,-5.237458229,-4.67313385,-1.225723982,-2.107415438,-3.890871286,-1.422263622,-1.69355011,-3.576843262,-1.584953904,-0.401685447,-1.118119597,-2.285074949,covid
ta/positiv,0.441069901,0.04645269,3412.166614,2424.360719,6208.989461,0.302099157,-290.7564087,62.45907974,-8.27725029,10.32489777,-30.8101902,37.49289322,-32.99941635,-12.55058956,-21.8392067,1.9588027,-2.369165659,-13.74381542,6.36590147,-7.982929707,-2.913595915,-1.186005592,-12.83734798,2.12495923,-9.672516823,5.526244164,-4.125525951,-0.558520973,-7.925010204,5.683227062,-7.928013325,3.184052706,-6.610004425,-4.323106766,0.316631168,-4.013165951,-1.640301824,-2.53543067,-1.881322742,-0.671758175,-2.283151388,-1.255016804,-1.639770269,0.258048087,-1.050433159,-2.469133377,covid
ta/positiv,0.551745474,0.013617559,2322.95379,2066.219477,4694.13859,0.192911784,-444.0703735,91.22888947,-21.19974136,26.11672783,-2.024048328,12.50979996,-1.381908178,0.393882066,0.880179942,-0.512830198,-3.715004921,-2.912923098,-0.193118796,-4.896383762,-2.454760313,-1.597195387,1.087086201,0.0674555,-2.592067003,-1.565493464,-5.28661108,-4.567081451,-4.878425121,-1.511820793,-3.085589409,-2.597875595,-1.749633908,-1.164732575,-1.804680109,-3.519433022,-1.948111415,-3.674739361,-1.509491801,-1.061413765,-0.503644645,-0.396995395,2.032535315,1.726184726,0.161907673,0.691547811,covid
ta/positiv,0.441975027,0.049873266,2040.70048,2043.865528,3999.102314,0.116206764,-375.0812073,85.41725922,-7.334942818,1.263786793,-1.470331669,10.44876385,-11.95254898,2.533838511,-17.7345295,6.938942432,-8.103228569,-6.717946053,-8.196659088,-5.6470294,-4.830266476,-2.256706715,-6.754200459,-1.814384937,-7.586004734,-3.619959354,1.302482486,-6.795810699,-3.331177473,-1.104572892,-0.867528141,0.512447894,-2.976662159,-2.437704086,0.659714878,-0.965108156,-1.46256125,-2.556415558,-0.819136858,-1.614222765,0.526846349,-1.677049518,-0.058617935,0.125509381,-0.298749387,-1.55002296,covid
ta/positiv,0.622529805,0.088375121,996.8374642,1492.496156,1864.435393,0.031162623,-312.1365967,121.0267258,15.16578197,32.57855225,13.92302608,25.23107719,11.30008602,15.94451332,-4.489183426,8.171655655,3.924316645,3.684247255,4.093019962,1.271169901,0.480653942,3.339660883,-1.867339969,0.648353636,-0.184172928,-0.279780388,0.345283866,-2.281397343,-0.405014068,-0.54861933,-0.014774373,0.285943031,-0.703246772,-0.771436572,-1.756202459,-2.728818655,0.001118236,-0.507887661,-1.030481815,-0.703270614,-0.940698981,-0.850676417,-0.629048288,-0.642225087,-1.098701835,-2.272054672,covid
ta/positiv,0.413580149,0.100198679,2225.393727,1732.05368,4105.963135,0.183523673,-273.2581482,84.80625916,-25.20681381,33.60290909,-21.99264336,11.14666557,1.726874709,-15.46716213,-0.183759332,-6.506478786,-4.490201473,-3.697384834,-7.211979389,-1.487713933,-3.578739405,-2.1510005,2.282129049,-1.880939007,-0.712724209,-2.737957478,-4.33345747,-2.70707798,-3.919246435,0.550811648,-1.861993551,-5.535220623,1.206838369,0.3184551,-4.137932301,-2.722131968,-3.240958691,-2.352559566,1.916548848,-2.051365137,-2.776719332,0.7941944,-2.697258949,-3.829007149,-1.175412059,-0.074631162,covid
ta/positiv,0.412131876,0.048521198,1496.159869,1664.889795,3056.238281,0.083741629,-294.2500916,122.5452423,-13.24290276,28.21454048,0.119182475,14.87355423,-11.64458656,-11.89364815,-15.93787766,-15.65681648,-15.51333141,-9.774420738,-1.737439632,-10.14734554,-10.94715691,-6.077041149,-1.550545812,1.240343928,-2.609200001,0.207595363,2.993793964,1.430323839,0.040220249,-2.092890501,1.280656576,1.808799744,-1.838311553,-0.10132464,-1.657515526,0.208443716,-1.199680328,-4.319982529,-3.298577785,-5.942876816,-1.567596316,-4.594253063,-2.719748974,-2.333219051,-1.651612878,0.583391905,covid
ta/positiv,0.361151159,0.121269979,1791.468229,1711.276055,3401.67034,0.12513839,-273.7350159,88.93672943,-15.38916492,8.239491463,-31.97634125,-11.0420866,-19.83823967,-8.202922821,-21.73718643,-3.971036911,5.595163822,-5.827811241,1.961020231,6.277552605,-1.350889802,-5.833522797,-4.42388773,-2.837561369,-5.467972755,-3.084068537,-3.481908798,3.256920099,-5.036427975,-0.333115935,-2.794523954,-2.605143785,-2.455765247,-3.208359003,-2.346503735,-1.698076844,-0.319535941,-1.897400737,-0.835448623,3.513655663,2.212906837,-0.315508515,1.450525284,-0.831371963,-1.070916533,-0.47528407,covid
ta/positiv,0.385967255,0.025341168,922.4165285,1053.440838,1624.244173,0.049481857,-374.2306213,154.3075867,-20.16999245,13.9233551,-10.52367401,-1.417472959,-20.73195457,-7.155216217,-10.43854618,-14.14167023,0.510865808,-6.188898087,0.045688495,-5.91534996,-3.5753479,-3.911570549,-3.718067884,-3.807718992,-8.066690445,-8.66626358,-4.462149143,-1.550739765,-5.139399052,-1.473035574,-3.283077002,-1.721076369,-1.946762562,-1.841086745,-1.637439489,-1.057770014,2.712578773,1.491883278,4.152207851,-0.240378886,-0.833219588,-0.778334081,-1.16744411,0.041344523,-0.401268959,3.685272694,covid
ta/positiv,0.379903227,0.040665675,1426.769995,1531.60325,2729.387873,0.071037524,-322.7776794,137.1870575,-18.27800751,19.83517838,-14.73711967,-8.822703362,-26.71665382,-4.856169701,-9.274216652,-10.77067089,-8.236777306,-5.491993904,-4.566645622,-4.307725906,-4.14631176,-8.077377319,-5.894190788,-5.533409119,-2.459752321,-6.638753891,-5.756905556,-2.418713331,-5.651251316,-1.514794111,-2.892930984,0.862148762,-1.095637202,-2.593577147,-0.07802698,-1.523675919,-0.268345386,-1.931853175,0.400886416,-2.508497953,0.384717315,-1.136899114,0.930235445,0.275958389,-2.582484484,-0.277816027,covid
ta/positiv,0.478364348,0.070746072,2248.563688,1818.699298,4255.819702,0.147208078,-187.2164917,104.8690948,-63.01693726,22.92909431,-26.13503265,21.58089447,-22.56873131,2.044845104,-17.7910862,6.47097683,1.207170129,-5.149847031,-6.461844444,3.990037918,-3.500583172,-5.712807178,-7.897774696,-0.002275876,-10.56214046,-3.000792265,-3.322802305,0.640572071,-6.132593155,1.925081849,-5.350463867,-1.021475911,-0.278534442,-1.697652578,-1.404258966,0.205713406,-0.557048678,-2.224089861,-0.323891222,-2.630343199,-0.46346727,-2.258953333,0.157546639,-1.112897754,-2.551521778,-2.235181093,covid
ta/positiv,0.496370673,0.032543685,1886.647292,1938.342015,3962.215975,0.102263498,-330.7844849,111.8956146,-13.78799248,36.25268173,-4.939794064,3.559318542,-16.98870277,5.310454369,-12.09353733,-7.40374136,1.388907909,-5.574277401,-4.724580765,-3.149477482,-2.951239347,-3.643580437,-0.348318756,-3.698836565,-7.675587177,1.112409592,-4.127306461,-1.059001327,-4.577920914,-2.553108692,-2.89844203,-3.109517097,-2.99328804,-2.934737206,-4.286087036,-4.012905598,-3.484369755,-3.305090189,-0.188943446,-0.627019584,-0.842505634,-0.064574078,0.336137831,-0.633068204,0.656541109,0.038999774,covid
ta/positiv,0.455332339,0.070688836,2143.817982,2084.096788,4670.162964,0.128831651,-192.1738434,118.3004913,-26.25819397,27.29697609,-34.12029648,26.81040382,-26.20373344,1.537140131,-14.73966217,-5.215088844,-3.887798786,-10.14742661,-4.564867496,-4.778488159,0.966364324,-2.728585243,0.640120804,5.86234808,-4.87079525,4.386507988,-8.491394043,0.327560604,-10.47611904,4.242535591,-6.238502979,2.599354267,-1.703248143,-1.94940877,1.145440221,-4.17784071,-0.971222281,-5.815112591,0.033040054,-2.707896233,-0.262570739,-2.739685535,-0.941946089,-2.346589565,-1.806729078,-2.609021187,covid
ta/positiv,0.538136303,0.10616187,1444.081197,1572.586842,2933.111126,0.100044064,-278.8852844,135.6960297,-7.126618862,28.06463432,-10.18779659,11.16499424,4.304784775,-2.606717587,-8.572870255,-6.770647526,-7.99206543,-2.79947114,-2.511126518,-5.456410885,-0.185033664,-3.718951702,-2.342752695,-3.557306051,-0.881796181,0.656507075,-7.071098328,-0.911071658,-1.774693012,-1.044465184,-3.046508312,1.31073308,-1.890031338,-2.64334321,0.612188756,-3.999719858,-0.641134799,-1.398517489,-1.554777026,-1.040745258,-1.085029721,-2.293627024,1.077754378,-1.153808355,-3.768583059,-1.045575738,covid
ta/positiv,0.428218633,0.028105205,2547.333531,2014.869259,4827.006862,0.175921896,-375.1669922,80.26825714,-31.93849182,19.71678162,-41.27420807,4.721411705,-16.01192856,-7.493274212,-3.487574816,0.885746837,-12.06752872,-8.706012726,-0.898152292,-6.553771973,0.122080013,-2.969684839,1.95958972,1.753139853,0.754199505,-0.996192992,-4.962945938,-1.019608617,-3.459988832,-3.042001724,-3.293625832,-2.7453475,-3.955575705,-1.194715977,-0.985559285,-3.549341679,0.748398304,-0.391879708,0.867778599,-1.726963043,-1.476074338,-2.229328394,-2.015295744,-1.600265861,-0.431767762,-0.379970759,covid
ta/positiv,0.390303373,0.04013703,3446.52507,2315.447505,6085.073853,0.289123535,-307.7232666,51.201931,-12.61913204,20.34172821,-28.02652931,35.34870148,-39.45645523,-22.98530006,-17.8696003,1.036734819,2.283143759,-7.880373955,5.208511829,-7.359650612,1.873107791,0.355848283,-12.06250477,4.112500668,-5.946499348,2.021736383,-0.779608548,-2.816289663,-7.935540676,5.901678085,-7.293115139,-0.384346426,-6.980185032,-4.890866756,-0.362478435,-4.290000439,-0.080552489,-1.552303791,1.80360949,-2.99668026,-0.746455848,-1.660369039,-1.382122993,-0.942551672,-2.088982821,-2.521589756,covid
ta/positiv,0.577444613,0.121061817,1129.370894,1511.133465,2273.447166,0.044438551,-301.1509094,142.4590149,12.52739048,13.05999374,5.645945072,15.91349697,3.108860493,8.704044342,-8.904372215,5.478568077,0.483925045,4.221091747,-5.54148674,-3.082714796,-0.699186742,-1.045162559,-0.832677782,-2.927458048,-0.188564613,-2.474537373,-3.08297801,-1.543104649,-2.210437536,-2.083866119,-2.659240484,-1.356220841,-2.190594912,-1.292708755,-1.317921758,-2.414497375,-1.6278826,-2.164139271,-0.820667267,-3.271213531,-1.001373649,-2.703537941,-1.25949657,-1.940270424,-1.777211785,-1.513560295,covid
ta/positiv,0.355559528,0.040806677,2061.387258,2091.389056,4296.909274,0.114323543,-335.5816956,103.0211716,-11.32512951,-8.369440079,-23.03956223,7.499956131,-25.65342331,-0.041049041,-13.97345448,11.72923756,-13.96202564,-7.901405811,-3.553028107,-0.616514921,-9.40506649,5.073495865,2.883127689,1.530936599,-3.576604366,-1.503762126,-7.120252132,-9.097166061,-7.09245348,-3.469543934,-4.36975956,1.40571022,0.672465384,0.420135438,0.968484044,-3.863019466,-3.714757681,-0.472683698,2.009243965,-1.725170135,-0.896902442,-4.174628258,-2.955387592,0.487044543,2.101503611,-0.665816307,covid
ta/positiv,0.534241021,0.100480236,1792.969489,1511.5218,3187.512207,0.129426179,-270.0978088,113.7022781,-31.30715561,24.78833961,-13.6828413,-1.660542607,-6.771250248,-4.204470158,-12.06165028,-3.819008112,-2.817807913,-3.873142004,1.131199002,-2.667332649,3.935937881,-4.239375591,-2.049149036,-0.867742419,-7.086519718,-1.083191514,-7.286161423,0.289666355,-2.072338581,-2.048150063,-0.745037615,-0.848412752,-1.736264706,-2.080733061,-3.72685647,-4.120472431,-1.175481796,-2.120173216,-2.491910219,-2.011350393,-2.410948515,-2.711835146,-2.115096807,-1.451486707,-1.719985962,-2.308176041,covid
ta/positiv,0.504092276,0.048366908,1990.10249,1953.558043,3883.403524,0.107390227,-408.8023071,87.0390625,-7.140444756,10.22087383,2.58099556,6.84901619,-7.3472085,-1.423336625,-13.84149647,2.628528357,-7.329516411,-7.550382137,-5.812674522,-5.626568317,-3.953219891,-1.449022055,-4.567495346,-1.046093702,-3.915522337,-3.526541233,0.170210078,-3.453427076,-3.87995553,-0.223289981,-2.27290988,0.385791361,-3.06064868,-2.89755106,1.238280654,-0.799768925,-1.096147418,-2.509250164,-0.63745755,-0.765654683,-1.227960348,-2.040531397,-1.444933534,-2.134851694,-0.747706175,-2.299298525,covid
ta/positiv,0.427407831,0.05889656,3479.683666,2392.197543,6268.454997,0.307128906,-267.6232605,59.07113647,-22.06086731,2.028806448,-32.26291656,36.46408844,-42.43379211,-12.38733578,-23.47692871,8.521529198,-2.058978558,-19.47046852,8.012244225,-4.25803566,-5.404993534,-2.268805742,-15.54068184,1.411148071,-8.107599258,5.958383083,-5.704407215,5.267299175,-8.132184029,9.586681366,-8.161771774,2.97163105,-6.340447426,-0.498753965,0.520001531,-2.330632448,-0.463502198,-4.278436184,-0.020128392,-2.632762432,-2.54271841,-0.906199396,-2.970367193,-0.933389604,-1.966462731,-2.374853849,covid
ta/positiv,0.546592176,0.020161519,2358.723842,2095.987046,4802.95105,0.194489656,-448.0714111,81.08828735,-9.83018589,16.81085587,0.78704381,8.361714363,1.275712609,-1.236883283,2.01320529,-0.334148914,-4.987985134,-2.649083138,-0.691283762,-5.371315479,-2.637083769,-1.425828457,-0.472480446,-0.176706508,-3.485337973,-2.064543724,-3.837735415,-5.838016987,-3.494632244,-0.566137731,-3.818058968,-3.500234842,-1.626603842,-0.230003044,-0.429631174,-1.798006654,-0.517237544,-0.471466482,-1.020471811,-1.000065923,-0.676758111,-0.468129724,2.105562925,1.033476233,-0.678927124,-0.040745445,covid
ta/positiv,0.55761373,0.114769302,1209.271844,1692.49862,2507.272339,0.042358398,-263.6352234,117.0794449,10.07845306,29.75301361,3.181385756,18.32017708,16.67576408,14.52179241,-19.58971977,8.505068779,2.146290541,8.423937798,4.545458794,0.345524788,0.518078625,2.416920662,0.996696472,3.463165045,-1.900306344,-5.587806225,-2.397182226,1.260323644,2.581271172,-2.653105736,-1.005833983,-2.314683914,-1.660391927,2.211368799,1.555321693,-3.405775785,-1.588276744,0.096815981,-1.313362002,-2.47810936,-0.214841723,-3.756824493,0.037607014,1.54322052,0.173285171,1.44497335,covid
